Article.ID,edge,Correlation.KEs..BP.ES.,assay.method..EP.ES.BA.,assay_interp_twolevel,Cor_interp_threelevel,cor_assay,assay_value,cor_value,cor_assay_value,cor_assay_score
14967589,nuclear receptor changes-transporter changes,POSITIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967589,nuclear receptor changes-transporter changes,POSITIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967471,nuclear receptor changes-transporter changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967471,nuclear receptor changes-transporter changes,POSITIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967471,nuclear receptor changes-transporter changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967471,nuclear receptor changes-transporter changes,POSITIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967471,nuclear receptor changes-bile acid synthesis changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967471,nuclear receptor changes-bile acid synthesis changes,POSITIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967466,nuclear receptor changes-transporter changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967466,nuclear receptor changes-transporter changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967466,nuclear receptor changes-transporter changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967466,nuclear receptor changes-transporter changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967466,nuclear receptor changes-transporter changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967466,nuclear receptor changes-transporter changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967466,nuclear receptor changes-transporter changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967707,nuclear receptor changes-transporter changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967707,nuclear receptor changes-transporter changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967707,nuclear receptor changes-transporter changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967707,nuclear receptor changes-transporter changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967707,nuclear receptor changes-transporter changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967707,nuclear receptor changes-transporter changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967707,nuclear receptor changes-transporter changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967707,nuclear receptor changes-transporter changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967707,nuclear receptor changes-transporter changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967707,nuclear receptor changes-transporter changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967707,nuclear receptor changes-transporter changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967707,nuclear receptor changes-transporter changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967707,nuclear receptor changes-transporter changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967707,nuclear receptor changes-transporter changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967688,nuclear receptor changes-transporter changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967688,nuclear receptor changes-transporter changes,POSITIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967688,nuclear receptor changes-transporter changes,POSITIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967688,nuclear receptor changes-transporter changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967688,nuclear receptor changes-transporter changes,POSITIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967688,nuclear receptor changes-transporter changes,POSITIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967688,nuclear receptor changes-transporter changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967688,nuclear receptor changes-transporter changes,POSITIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967688,nuclear receptor changes-transporter changes,POSITIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967688,nuclear receptor changes-transporter changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967688,nuclear receptor changes-transporter changes,POSITIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967688,nuclear receptor changes-transporter changes,POSITIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967688,nuclear receptor changes-transporter changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967688,nuclear receptor changes-transporter changes,POSITIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967688,nuclear receptor changes-transporter changes,POSITIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967688,nuclear receptor changes-transporter changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967688,nuclear receptor changes-transporter changes,POSITIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967688,nuclear receptor changes-transporter changes,POSITIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967688,nuclear receptor changes-transporter changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967688,nuclear receptor changes-transporter changes,POSITIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967688,nuclear receptor changes-transporter changes,POSITIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967688,nuclear receptor changes-transporter changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967688,nuclear receptor changes-transporter changes,POSITIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967688,nuclear receptor changes-transporter changes,POSITIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967688,nuclear receptor changes-transporter changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967688,nuclear receptor changes-transporter changes,POSITIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967688,nuclear receptor changes-transporter changes,POSITIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967688,nuclear receptor changes-transporter changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967688,nuclear receptor changes-transporter changes,POSITIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967688,nuclear receptor changes-transporter changes,POSITIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967758,bile acid synthesis changes-transporter changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967758,bile acid synthesis changes-transporter changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967758,bile acid synthesis changes-transporter changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967758,bile acid synthesis changes-transporter changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967758,bile acid synthesis changes-transporter changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967758,bile acid synthesis changes-transporter changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967942,transporter changes-nuclear receptor changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967942,transporter changes-nuclear receptor changes,POSITIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967942,transporter changes-nuclear receptor changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967942,transporter changes-nuclear receptor changes,POSITIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967899,transporter changes-nuclear receptor changes,POSITIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967899,transporter changes-nuclear receptor changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967899,transporter changes-bile acid synthesis changes,POSITIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967899,transporter changes-bile acid synthesis changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967899,transporter changes-nuclear receptor changes,POSITIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967899,transporter changes-nuclear receptor changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967899,transporter changes-bile acid synthesis changes,POSITIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967899,transporter changes-bile acid synthesis changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967899,transporter changes-nuclear receptor changes,POSITIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967899,transporter changes-nuclear receptor changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967899,transporter changes-bile acid synthesis changes,POSITIVE CORRELATION, other,indirect,neg,neg-indirect,1,2,3,-3
14967899,transporter changes-bile acid synthesis changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967832,transporter changes-nuclear receptor changes,NO CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967832,transporter changes-nuclear receptor changes,NO CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967832,transporter changes-nuclear receptor changes,NO CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967832,transporter changes-nuclear receptor changes,NO CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967771,transporter changes-bile acid synthesis changes,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967771,transporter changes-nuclear receptor changes,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967771,transporter changes-nuclear receptor changes,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967771,transporter changes-nuclear receptor changes,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967771,transporter changes-nuclear receptor changes,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967771,transporter changes-nuclear receptor changes,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967771,transporter changes-bile acid synthesis changes,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967771,transporter changes-nuclear receptor changes,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967771,transporter changes-nuclear receptor changes,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967771,transporter changes-nuclear receptor changes,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967771,transporter changes-nuclear receptor changes,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967771,transporter changes-nuclear receptor changes,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967771,transporter changes-bile acid metabolism changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967771,transporter changes-nuclear receptor changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967771,transporter changes-bile acid metabolism changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967771,transporter changes-nuclear receptor changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967771,transporter changes-bile acid metabolism changes,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967771,transporter changes-nuclear receptor changes,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967771,transporter changes-bile acid metabolism changes,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967771,transporter changes-nuclear receptor changes,NEGATIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967771,transporter changes-bile acid synthesis changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967771,transporter changes-nuclear receptor changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967771,transporter changes-nuclear receptor changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967771,transporter changes-nuclear receptor changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967771,transporter changes-nuclear receptor changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967771,transporter changes-nuclear receptor changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967771,transporter changes-bile acid synthesis changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967771,transporter changes-nuclear receptor changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967771,transporter changes-nuclear receptor changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967771,transporter changes-nuclear receptor changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967771,transporter changes-nuclear receptor changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967771,transporter changes-nuclear receptor changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967656,transporter changes-nuclear receptor changes,POSITIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967656,transporter changes-nuclear receptor changes,POSITIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967656,transporter changes-nuclear receptor changes,POSITIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967656,transporter changes-nuclear receptor changes,POSITIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967656,transporter changes-nuclear receptor changes,POSITIVE CORRELATION,translational study,indirect,neg,neg-indirect,1,2,3,-3
14967646,transporter changes-nuclear receptor changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967646,transporter changes-nuclear receptor changes,POSITIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967646,transporter changes-nuclear receptor changes,POSITIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
14967646,transporter changes-nuclear receptor changes,POSITIVE CORRELATION,transcriptional study,indirect,neg,neg-indirect,1,2,3,-3
14967646,transporter changes-nuclear receptor changes,POSITIVE CORRELATION,  translational study,indirect,neg,neg-indirect,1,2,3,-3
14967646,transporter changes-nuclear receptor changes,POSITIVE CORRELATION, inhibitor/inducer study,direct,neg,neg-direct,2,2,4,-4
